Chemical name,LogS exp (mol/L),SMILES,Unnamed: 3,Unnamed: 4,Unnamed: 5,dmw,MW,ORISET,REF,FOLD,Predicted HFE from extra trees (kcal/mol),weight (g),can SMILES
2-Methy-2-Butene,-2.56,CC=C(C)C,0,0,0,-92,70.135,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,1.41,70.07825032,CC=C(C)C
"2-Methyl-1,3-Butadiene ",-2.03,CC(=C)C=C,0,0,0,-2,68.119,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,0.41,68.062600256,C=CC(=C)C
2-Methyl-1-Butene,-2.73,CCC(=C)C,0,0,0,2,70.135,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,1.46,70.07825032,C=C(C)CC
2-Methyl-1-Pentene,-3.03,CCCC(=C)C,0,0,0,14,84.162,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,1.72,84.093900384,C=C(C)CCC
2-Methyl-2-heptanol,-1.72,CCCCCC(C)(C)O,0,0,0,46.1,130.231,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.15,130.135765196,CCCCCC(C)(C)O
2-Methyl-2-hexanol,-1.08,CCCCC(C)(C)O,0,0,0,-14,116.204,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.36,116.120115132,CCCCC(C)(C)O
2-Methyl-2-pentanol,-0.49,CCCC(C)(C)O,0,0,0,-14,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.53,102.104465068,CCCC(C)(C)O
2-Methyl-3-pentanol,-0.7,CCC(O)C(C)C,0,0,0,0,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.49,102.104465068,CCC(O)C(C)C
2-Methylanthracene,-6.96,Cc1ccc2cc3ccccc3cc2c1,0,0,0,90.1,192.261,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.51,192.093900384,Cc1ccc2cc3ccccc3cc2c1
2-Methylbutan-2-ol,0.15,CCC(C)(C)O,0,0,0,-104.1,88.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.71,88.088815004,CCC(C)(C)O
2-Methylbutane,-3.18,CCC(C)C,0,0,0,-16,72.151,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,2.28,72.093900384,CCC(C)C
2-Methylbutanol,-0.47,CCC(C)CO,0,0,0,16,88.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.58,88.088815004,CCC(C)CO
2-Methylheptane,-5.08,CCCCCC(C)C,0,0,0,26.1,114.232,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,2.76,114.140850576,CCCCCC(C)C
2-Methylnaphthalene,-3.77,Cc1ccc2ccccc2c1,0,0,0,28,142.201,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.57,142.07825032,Cc1ccc2ccccc2c1
2-Methylpentane,-3.74,CCCC(C)C,0,0,0,-56,86.178,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,2.52,86.109550448,CCCC(C)C
2-Methylpentanol,-1.11,CCCC(C)CO,0,0,0,16,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.42,102.104465068,CCCC(C)CO
2-Methylphenanthrene,-5.84,Cc1ccc2c(ccc3ccccc32)c1,0,0,0,90.1,192.261,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.62,192.093900384,Cc1ccc2c(ccc3ccccc32)c1
2-Methylphenol,-0.62,Cc1ccccc1O,0,0,0,-84.1,108.14,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.87,108.057514876,Cc1ccccc1O
2-Methylpropan-1-ol,0.1,CC(C)CO,0,0,0,-34,74.123,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.77,74.07316494,CC(C)CO
2-Methylpropane,-2.55,CC(C)C,0,0,0,-16,58.124,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,2.32,58.07825032,CC(C)C
2-Methylpropene,-2.33,CC(=C)C,0,0,0,-2,56.108,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,1.41,56.062600256,C=C(C)C
2-methylpteridine,-0.12,Cc2ncc1nccnc1n2,0,0,0,90,146.153,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.25,146.059246192,Cc1ncc2nccnc2n1
2-Methyltetrahydrofurane,0.11,CC1CCCO1,0,0,0,-60,86.134,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.16,86.07316494,CC1CCCO1
2-Nitropropane,-0.62,CC(C)N(=O)=O,0,0,0,3,89.094,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.14,89.047678464,CC(C)[N+](=O)[O-]
2-Nonanol,-2.74,CCCCCCCC(C)O,0,0,0,55.2,144.258,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.91,144.15141526,CCCCCCCC(C)O
2-Nonanone,-2.58,CCCCCCCC(=O)C,0,0,0,-2,142.242,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.45,142.135765196,CCCCCCCC(C)=O
2-Octanol,-2.09,CCCCCCC(C)O,0,0,0,-12,130.231,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.12,130.135765196,CCCCCCC(C)O
2-Octanone,-2.05,CCCCCCC(=O)C,0,0,0,-2,128.215,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.88,128.120115132,CCCCCCC(C)=O
2-Pentanol,-0.29,CCCC(C)O,0,0,0,-40.1,88.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.58,88.088815004,CCCC(C)O
2-Pentanone,-0.19,CCCC(=O)C,0,0,0,-2,86.134,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.53,86.07316494,CCCC(C)=O
2-Phenoxyethanol,-0.7,OCCOc1ccccc1,0,0,0,52,138.166,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.04,138.06807956,OCCOc1ccccc1
2-Propanol,0.43,CC(C)O,0,0,0,-78.1,60.096,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.76,60.057514876,CC(C)O
2-pyrrolidone,1.07,O=C1CCCN1,0,0,0,25,85.106,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.78,85.052763844,O=C1CCCN1
2-Undecanol,-2.94,CCCCCCCCCC(C)O,0,0,0,87.2,172.312,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.72,172.182715388,CCCCCCCCCC(C)O
"3,3-Dimethyl-1-butanol",-0.5,CC(C)(C)CCO,0,0,0,-70.1,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.49,102.104465068,CC(C)(C)CCO
"3,3-Dimethyl-2-butanol",-0.62,CC(O)C(C)(C)C,0,0,0,0,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.55,102.104465068,CC(O)C(C)(C)C
"3,3-Dimethyl-2-butanone",-0.72,CC(=O)C(C)(C)C,0,0,0,-2,100.161,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.89,100.088815004,CC(=O)C(C)(C)C
"3,3-Dimethylpentane",-4.23,CCC(C)(C)CC,0,0,0,0,100.205,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,2.66,100.125200512,CCC(C)(C)CC
"3,4-Dichloronitrobenzene",-3.2,O=N(=O)c1cc(Cl)c(Cl)cc1,0,0,0,91.8,192.001,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.91,190.954083696,O=[N+]([O-])c1ccc(Cl)c(Cl)c1
"3,4-Dichlorophenol",-1.25,Oc1ccc(Cl)c(Cl)c1,0,0,0,-29,163.003,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.29,161.963920108,Oc1ccc(Cl)c(Cl)c1
"3,4-Dimethylphenol",-1.38,Cc1ccc(O)cc1C,0,0,0,-40.8,122.167,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.07,122.07316494,Cc1ccc(O)cc1C
"3,4-Dimethylpyridine",0.36,Cc1ccncc1C,0,0,0,-15,107.156,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.22,107.073499288,Cc1ccncc1C
"3,4-PCB",-6.39,Clc1ccc(cc1Cl)c2ccccc2 ,0,0,0,115.9,223.102,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.82,222.000305616,Clc1ccc(-c2ccccc2)cc1Cl
"3,5-Dichlorophenol",-1.34,Oc1cc(Cl)cc(Cl)c1,0,0,0,-60.1,163.003,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.05,161.963920108,Oc1cc(Cl)cc(Cl)c1
"3,5-Dimethylphenol",-1.4,Cc1cc(C)cc(O)c1,0,0,0,-40.8,122.167,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.9,122.07316494,Cc1cc(C)cc(O)c1
"3,5-Dimethylpyridine",0.38,Cc1cncc(C)c1,0,0,0,-15,107.156,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.84,107.073499288,Cc1cncc(C)c1
3-Butanoyloxymethylphenytoin,-5.07,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0,0,0,245.2,352.39,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.3,352.14230712,CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
3-Chloroanisole,-2.78,COc1cccc(Cl)c1,0,0,0,-209.8,142.585,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.39,142.018542524,COc1cccc(Cl)c1
3-Chlorobiphenyl,-4.88,c1c(Cl)cccc1c2ccccc2,0,0,0,46.1,188.657,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.69,188.039277968,Clc1cccc(-c2ccccc2)c1
3-Chlorophenol,-0.7,Oc1cccc(Cl)c1,0,0,0,-60.1,128.558,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.62,128.00289246,Oc1cccc(Cl)c1
3-chloropropionitrile,-0.29,ClCCC#N ,0,0,0,-39,89.525,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.09,89.003226808,N#CCCCl
3-Ethanoyloxymethylphenytoin,-4.47,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,0,0,0,234.8,324.336,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.25,324.111006992,CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
3-Ethyl-3-pentanol,-0.85,CCC(O)(CC)CC,0,0,0,-208.1,116.204,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.33,116.120115132,CCC(O)(CC)CC
3-Heptanol ,-1.47,CCCCC(O)CC,0,0,0,0,116.204,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.23,116.120115132,CCCCC(O)CC
3-Heptanoyloxymethylphenytoin,-6.3,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0,0,0,278.3,394.471,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.29,394.189257312,CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
3-Hexanol,-0.8,CCCC(O)CC,0,0,0,-292.3,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.42,102.104465068,CCCC(O)CC
3-Hexanone,-0.83,CCCC(=O)CC,0,0,0,-2,100.161,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.17,100.088815004,CCCC(=O)CC
3-Hexanoyloxymethylphenyltoin,-5.89,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0,0,0,280.3,380.444,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.37,380.173607248,CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
3-Hexyne,-1.99,CCC#CCC,0,0,0,-298.3,82.146,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,0.32,82.07825032,CCC#CCC
3-Methyl-1-Butene,-2.73,CC(C)C=C,0,0,0,-12,70.135,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,1.54,70.07825032,C=CC(C)C
3-Methyl-2-butanol,-0.18,CC(C)C(C)O,0,0,0,18,88.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.64,88.088815004,CC(C)C(C)O
3-Methyl-2-butanone,-0.12,CC(C)C(=O)C,0,0,0,-2,86.134,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.35,86.07316494,CC(=O)C(C)C
3-Methyl-2-pentanol,-0.71,CCC(C)CCO,0,0,0,16,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.42,102.104465068,CCC(C)CCO
3-Methyl-2-pentanone,-0.67,CCC(C)C(=O)C,0,0,0,-2,100.161,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.14,100.088815004,CCC(C)C(C)=O
3-Methyl-3-heptanol,-1.6,CCCCC(C)(O)CC,0,0,0,30.1,130.231,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.15,130.135765196,CCCCC(C)(O)CC
3-Methyl-3-hexanol,-0.98,CCCC(C)(O)CC,0,0,0,-14,116.204,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.32,116.120115132,CCCC(C)(O)CC
3-Methyl-3-pentanol,-0.36,CCC(C)(O)CC,0,0,0,-14,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.56,102.104465068,CCC(C)(O)CC
3-Methylbutan-1-ol,-0.51,CC(C)CCO,0,0,0,-14,88.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.58,88.088815004,CC(C)CCO
3-Methylheptane,-5.16,CCCCC(C)CC,0,0,0,26.1,114.232,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,2.66,114.140850576,CCCCC(C)CC
3-methylindole,-2.42,Cc1c[nH]c2ccccc12 ,0,0,0,16.9,131.178,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.64,131.073499288,Cc1c[nH]c2ccccc12
3-Methylpentane,-3.68,CCC(C)CC,0,0,0,-45,86.178,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,2.34,86.109550448,CCC(C)CC
3-Methylphenol,-0.68,Cc1cccc(O)c1,0,0,0,22,108.14,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.49,108.057514876,Cc1cccc(O)c1
3-Octanol,-1.98,CCCCCC(O)CC,0,0,0,22.1,130.231,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.07,130.135765196,CCCCCC(O)CC
3-Octanoyloxymethylphenytoin,-6.52,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0,0,0,278.3,408.498,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.22,408.204907376,CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
3-Pentanol,-0.24,CCC(O)CC,0,0,0,-320.3,88.15,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.58,88.088815004,CCC(O)CC
3-Pentanone,-0.28,CCC(=O)CC,0,0,0,-2,86.134,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.39,86.07316494,CCC(=O)CC
3-Pentanoyloxymethylphenytoin,-4.68,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0,0,0,280.3,366.417,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.25,366.157957184,CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
3-Propanoyloxymethylphenytoin,-4.91,O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0,0,0,-28.1,338.363,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.23,338.126657056,CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
"4,4'-PCB",-6.56,Clc1ccc(cc1)c2ccc(Cl)cc2 ,0,0,0,-115.3,223.102,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.92,222.000305616,Clc1ccc(-c2ccc(Cl)cc2)cc1
4-Bromophenol,-1.09,Oc1ccc(Br)cc1,0,0,0,-50.1,173.009,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.54,171.95237688,Oc1ccc(Br)cc1
4-Bromotoluene,-3.19,Cc1ccc(Br)cc1,0,0,0,-2,171.037,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-1.39,169.973112324,Cc1ccc(Br)cc1
4-Chloroanisole,-2.78,COc1ccc(Cl)cc1,0,0,0,-28.5,142.585,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.32,142.018542524,COc1ccc(Cl)cc1
4-Chlorophenol ,-0.7,Oc1ccc(Cl)cc1,0,0,0,-14,128.558,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.54,128.00289246,Oc1ccc(Cl)cc1
4-Chlorotoluene,-3.08,Cc1ccc(Cl)cc1,0,0,0,-2,126.586,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-1.33,126.023627904,Cc1ccc(Cl)cc1
4-Ethyltoluene,-3.11,CCc1ccc(C)cc1,0,0,0,-6.4,120.195,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-0.95,120.093900384,CCc1ccc(C)cc1
4-Heptanol,-1.4,CCCC(O)CCC,0,0,0,-4,116.204,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.1,116.120115132,CCCC(O)CCC
4-Heptanone,-1.3,CCCC(=O)CCC,0,0,0,-2,114.188,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.93,114.104465068,CCCC(=O)CCC
4-hexylresorcinol,-2.59,c1(O)cc(O)ccc1CCCCCC,0,0,0,80.1,194.274,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.1,194.130679816,CCCCCCc1ccc(O)cc1O
4-hydroxypyridine,1.02,Oc1ccncc1,0,0,0,-99.2,95.101,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.69,95.03711378,Oc1ccncc1
4-Isopropyltoluene,-3.77,CC(C)c1ccc(C)cc1,0,0,0,39.1,134.222,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-0.68,134.109550448,Cc1ccc(C(C)C)cc1
4-methoxypteridine,-1.11,COc1ncnc2nccnc12 ,0,0,0,27.9,162.152,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.59,162.054160812,COc1ncnc2nccnc12
4-Methyl-2-pentanol,-0.8,CC(C)CC(C)O,0,0,0,-60,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.47,102.104465068,CC(C)CC(C)O
4-Methyl-2-pentanone,-0.74,CC(C)CC(=O)C,0,0,0,-2,100.161,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.14,100.088815004,CC(=O)CC(C)C
4-Methylbiphenyl,-4.62,Cc1ccc(cc1)c2ccccc2,0,0,0,68.1,168.239,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.81,168.093900384,Cc1ccc(-c2ccccc2)cc1
4-Methylpentanol,-1.14,CC(C)CCCO,0,0,0,-66.1,102.177,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.44,102.104465068,CC(C)CCCO
4-methylpteridine,-0.47,Cc1ncnc2nccnc12,0,0,0,44,146.153,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.21,146.059246192,Cc1ncnc2nccnc12
4-Nitroacetanilide,-2.69,CC(=O)Nc1ccc(cc1)N(=O)=O,0,0,0,34,180.163,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.07,180.053492116,CC(=O)Nc1ccc([N+](=O)[O-])cc1
4-Pentene-1-ol,-0.15,OCCCC=C,0,0,0,-94,86.134,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.14,86.07316494,C=CCCCO
5-(3-Methyl-2-butenyl)-5-ethylbarbital,-2.25,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,0,0,0,138.1,224.26,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-11.08,224.116092372,CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O
"5,6,7,8-tetrahydro-2-naphthol",-1.99,Oc2ccc1CCCCc1c2 ,0,0,0,-76.1,148.205,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-6.41,148.088815004,Oc1ccc2c(c1)CCCC2
"5,6-Dimethylchrysene",-7.01,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,0,0,0,108.1,256.348,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.24,256.125200512,Cc1c(C)c2c3ccccc3ccc2c2ccccc12
5-Ethyl-5-(3-methylbutyl)barbital,-2.66,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,0,0,0,-30.1,226.276,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.55,226.131742436,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
5-Ethyl-5-isopropylbarbituric acid,-2.15,O=C1NC(=O)NC(=O)C1(CC)C(C)C,0,0,0,-28.1,198.222,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-11.54,198.100442308,CCC1(C(C)C)C(=O)NC(=O)NC1=O
5-hydroxyquinoline,-2.54,Oc1cccc2ncccc12 ,0,0,0,-53.1,145.161,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.89,145.052763844,Oc1cccc2ncccc12
5-Methylchrysene,-6.59,c1cccc2c3c(C)cc4ccccc4c3ccc12,0,0,0,97.2,242.321,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.23,242.109550448,Cc1cc2ccccc2c2ccc3ccccc3c12
5-methylcytosine,-1.46,Nc1c(C)c[nH]c(=O)n1 ,0,0,0,-117.2,125.131,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-11.95,125.058911844,Cc1c[nH]c(=O)nc1N
5-Nonanone,-2.58,CCCCC(=O)CCCC,0,0,0,17.1,142.242,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-2.67,142.135765196,CCCCC(=O)CCCC
6-aminochrysene,-6.2,Nc3cc2c1ccccc1ccc2c4ccccc34 ,0,0,0,101.1,243.309,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.12,243.104799416,Nc1cc2c3ccccc3ccc2c2ccccc12
6-hydroxyquinoline,-2.16,Oc2ccc1ncccc1c2 ,0,0,0,-98.1,145.161,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.24,145.052763844,Oc1ccc2ncccc2c1
6-methoxypteridine,-1.14,COc2cnc1ncncc1n2,0,0,0,17,162.152,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.96,162.054160812,COc1cnc2ncncc2n1
6-Methylchrysene,-6.57,Cc1cc2c3ccccc3ccc2c4ccccc14,0,0,0,80.2,242.321,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.17,242.109550448,Cc1cc2c3ccccc3ccc2c2ccccc12
"7,12-Dimethylbenz(a)anthracene",-7.02,Cc1c2ccccc2c(C)c3ccc4ccccc4c13,0,0,0,14,256.348,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.27,256.125200512,Cc1c2ccccc2c(C)c2c1ccc1ccccc12
7-methoxypteridine,-0.91,COc2cnc1cncnc1n2,0,0,0,-94.2,162.152,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.71,162.054160812,COc1cnc2cncnc2n1
8-quinolinol,-2.42,Oc1cccc2cccnc12 ,0,0,0,-17,145.161,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-8.77,145.052763844,Oc1cccc2cccnc12
"9,10-Dimethylanthracene",-6.57,Cc1c2ccccc2c(C)c3ccccc13,0,0,0,61.1,206.288,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.03,206.109550448,Cc1c2ccccc2c(C)c2ccccc12
9-anthrol,-4.73,c3ccc2c(O)c1ccccc1cc2c3 ,0,0,0,-12.1,194.233,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.17,194.07316494,Oc1c2ccccc2cc2ccccc12
9-Methylanthracene,-5.89,Cc1c2ccccc2cc3ccccc13,0,0,0,-2,192.261,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.8,192.093900384,Cc1c2ccccc2cc2ccccc12
Abate,-6.24,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,0,0,0,274.2,466.479,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-7.96,465.98972462,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
Acenaphthylene,-3.96,C1=Cc2cccc3cccc1c23,0,0,0,-314.3,152.196,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.26,152.062600256,C1=Cc2cccc3cccc1c23
Acephate,0.54,COP(=O)(NC(C)=O)SC ,0,0,0,31,183.169,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.81,183.01190081,COP(=O)(NC(C)=O)SC
Acetamide,1.58,CC(=O)N,0,0,0,-124.1,59.068,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-9.71,59.03711378,CC(N)=O
Acetonitrile,0.26,CC#N,0,0,0,-18,41.053,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-3.89,41.026549096,CC#N
Acetophenone,-1.28,CC(=O)c1ccccc1,0,0,0,79.1,120.151,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-4.58,120.057514876,CC(=O)c1ccccc1
acetyl sulfisoxazole,-3.59,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,0,0,0,173.2,293.348,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-10.6,293.08341234,CC(=O)N(c1onc(C)c1C)S(=O)c1ccc(N)cc1
Acridine,-3.67,c3ccc2nc1ccccc1cc2c3,0,0,0,-114.1,179.222,KAG-tr,"Delaney, JCICS 44, 1000 (2004)",KAG-tr,-5.72,179.073499288,c1ccc2nc3ccccc3cc2c1
